,base_rate,bank_rate,kospi,cpi,volume,m2,unsold,price
2020-06-22,0.5,2.93,2126.72998,104.87,15761,3075475.9,0,97.067
2020-06-23,0.5,2.93,2131.23999,104.87,15761,3075475.9,0,97.129
2020-06-24,0.5,2.93,2161.51001,104.87,15761,3075475.9,0,97.129
2020-06-25,0.5,2.93,2112.370117,104.87,15761,3075475.9,0,97.129
2020-06-26,0.5,2.93,2134.649902,104.87,15761,3075475.9,0,97.129
2020-06-29,0.5,2.93,2093.47998,104.87,15761,3075475.9,0,97.129
2020-06-30,0.5,2.93,2108.330078,104.87,15761,3075475.9,0,97.232
2020-07-01,0.5,2.92,2106.699951,104.86,24038,3098878.1,0,97.232
2020-07-02,0.5,2.92,2135.370117,104.86,24038,3098878.1,0,97.232
2020-07-03,0.5,2.92,2152.409912,104.86,24038,3098878.1,0,97.232
2020-07-06,0.5,2.92,2187.929932,104.86,24038,3098878.1,0,97.232
2020-07-07,0.5,2.92,2164.169922,104.86,24038,3098878.1,0,97.325
2020-07-08,0.5,2.92,2158.879883,104.86,24038,3098878.1,0,97.325
2020-07-09,0.5,2.92,2167.899902,104.86,24038,3098878.1,0,97.325
2020-07-10,0.5,2.92,2150.25,104.86,24038,3098878.1,0,97.325
2020-07-13,0.5,2.92,2186.060059,104.86,24038,3098878.1,0,97.325
2020-07-14,0.5,2.92,2183.610107,104.86,24038,3098878.1,0,97.393
2020-07-15,0.5,2.92,2201.879883,104.86,24038,3098878.1,0,97.393
2020-07-16,0.5,2.92,2183.76001,104.86,24038,3098878.1,0,97.393
2020-07-17,0.5,2.92,2201.189941,104.86,24038,3098878.1,0,97.393
2020-07-20,0.5,2.92,2198.199951,104.86,24038,3098878.1,0,97.393
2020-07-21,0.5,2.92,2228.830078,104.86,24038,3098878.1,0,97.443
2020-07-22,0.5,2.92,2228.659912,104.86,24038,3098878.1,0,97.443
2020-07-23,0.5,2.92,2216.189941,104.86,24038,3098878.1,0,97.443
2020-07-24,0.5,2.92,2200.439941,104.86,24038,3098878.1,0,97.443
2020-07-27,0.5,2.92,2217.860107,104.86,24038,3098878.1,0,97.443
2020-07-28,0.5,2.92,2256.98999,104.86,24038,3098878.1,0,97.484
2020-07-29,0.5,2.92,2263.159912,104.86,24038,3098878.1,0,97.484
2020-07-30,0.5,2.92,2267.01001,104.86,24038,3098878.1,0,97.484
2020-07-31,0.5,2.92,2249.370117,104.86,24038,3098878.1,0,97.484
2020-08-03,0.5,2.86,2251.040039,105.5,12277,3107849.5,0,97.484
2020-08-04,0.5,2.86,2279.969971,105.5,12277,3107849.5,0,97.515
2020-08-05,0.5,2.86,2311.860107,105.5,12277,3107849.5,0,97.515
2020-08-06,0.5,2.86,2342.610107,105.5,12277,3107849.5,0,97.515
2020-08-07,0.5,2.86,2351.669922,105.5,12277,3107849.5,0,97.515
2020-08-10,0.5,2.86,2386.379883,105.5,12277,3107849.5,0,97.515
2020-08-11,0.5,2.86,2418.669922,105.5,12277,3107849.5,0,97.542
2020-08-12,0.5,2.86,2432.350098,105.5,12277,3107849.5,0,97.542
2020-08-13,0.5,2.86,2437.530029,105.5,12277,3107849.5,0,97.542
2020-08-14,0.5,2.86,2407.48999,105.5,12277,3107849.5,0,97.542
2020-08-18,0.5,2.86,2348.23999,105.5,12277,3107849.5,0,97.56
2020-08-19,0.5,2.86,2360.540039,105.5,12277,3107849.5,0,97.56
2020-08-20,0.5,2.86,2274.219971,105.5,12277,3107849.5,0,97.56
2020-08-21,0.5,2.86,2304.590088,105.5,12277,3107849.5,0,97.56
2020-08-24,0.5,2.86,2329.830078,105.5,12277,3107849.5,0,97.56
2020-08-25,0.5,2.86,2366.72998,105.5,12277,3107849.5,0,97.58
2020-08-26,0.5,2.86,2369.320068,105.5,12277,3107849.5,0,97.58
2020-08-27,0.5,2.86,2344.449951,105.5,12277,3107849.5,0,97.58
2020-08-28,0.5,2.86,2353.800049,105.5,12277,3107849.5,0,97.58
2020-08-31,0.5,2.86,2326.169922,105.5,12277,3107849.5,0,97.58
2020-09-01,0.5,2.89,2349.550049,106.2,13207,3130387.9,0,97.592
2020-09-02,0.5,2.89,2364.370117,106.2,13207,3130387.9,0,97.592
2020-09-03,0.5,2.89,2395.899902,106.2,13207,3130387.9,0,97.592
2020-09-04,0.5,2.89,2368.25,106.2,13207,3130387.9,0,97.592
2020-09-07,0.5,2.89,2384.219971,106.2,13207,3130387.9,0,97.592
2020-09-08,0.5,2.89,2401.909912,106.2,13207,3130387.9,0,97.602
2020-09-09,0.5,2.89,2375.810059,106.2,13207,3130387.9,0,97.602
2020-09-10,0.5,2.89,2396.47998,106.2,13207,3130387.9,0,97.602
2020-09-11,0.5,2.89,2396.689941,106.2,13207,3130387.9,0,97.602
2020-09-14,0.5,2.89,2427.909912,106.2,13207,3130387.9,0,97.602
2020-09-15,0.5,2.89,2443.580078,106.2,13207,3130387.9,0,97.616
2020-09-16,0.5,2.89,2435.919922,106.2,13207,3130387.9,0,97.616
2020-09-17,0.5,2.89,2406.169922,106.2,13207,3130387.9,0,97.616
2020-09-18,0.5,2.89,2412.399902,106.2,13207,3130387.9,0,97.616
2020-09-21,0.5,2.89,2389.389893,106.2,13207,3130387.9,0,97.616
2020-09-22,0.5,2.89,2332.590088,106.2,13207,3130387.9,0,97.63
2020-09-23,0.5,2.89,2333.23999,106.2,13207,3130387.9,0,97.63
2020-09-24,0.5,2.89,2272.699951,106.2,13207,3130387.9,0,97.63
2020-09-25,0.5,2.89,2278.790039,106.2,13207,3130387.9,0,97.63
2020-09-28,0.5,2.89,2308.080078,106.2,13207,3130387.9,0,97.63
2020-09-29,0.5,2.89,2327.889893,106.2,13207,3130387.9,0,97.642
2020-10-05,0.5,3.15,2358,105.61,10276,3168549.5,0,97.642
2020-10-06,0.5,3.15,2365.899902,105.61,10276,3168549.5,0,97.654
2020-10-07,0.5,3.15,2386.939941,105.61,10276,3168549.5,0,97.654
2020-10-08,0.5,3.15,2391.959961,105.61,10276,3168549.5,0,97.654
2020-10-12,0.5,3.15,2403.72998,105.61,10276,3168549.5,0,97.654
2020-10-13,0.5,3.15,2403.149902,105.61,10276,3168549.5,0,97.665
2020-10-14,0.5,3.15,2380.47998,105.61,10276,3168549.5,0,97.665
2020-10-15,0.5,3.15,2361.209961,105.61,10276,3168549.5,0,97.665
2020-10-16,0.5,3.15,2341.530029,105.61,10276,3168549.5,0,97.665
2020-10-19,0.5,3.15,2346.73999,105.61,10276,3168549.5,0,97.665
2020-10-20,0.5,3.15,2358.409912,105.61,10276,3168549.5,0,97.678
2020-10-21,0.5,3.15,2370.860107,105.61,10276,3168549.5,0,97.678
2020-10-22,0.5,3.15,2355.050049,105.61,10276,3168549.5,0,97.678
2020-10-23,0.5,3.15,2360.810059,105.61,10276,3168549.5,0,97.678
2020-10-26,0.5,3.15,2343.909912,105.61,10276,3168549.5,0,97.678
2020-10-27,0.5,3.15,2330.840088,105.61,10276,3168549.5,0,97.7
2020-10-28,0.5,3.15,2345.26001,105.61,10276,3168549.5,0,97.7
2020-10-29,0.5,3.15,2326.669922,105.61,10276,3168549.5,0,97.7
2020-10-30,0.5,3.15,2267.149902,105.61,10276,3168549.5,0,97.7
2020-11-02,0.5,3.01,2300.159912,105.5,10548,3199472.3,0,97.7
2020-11-03,0.5,3.01,2343.310059,105.5,10548,3199472.3,0,97.722
2020-11-04,0.5,3.01,2357.320068,105.5,10548,3199472.3,0,97.722
2020-11-05,0.5,3.01,2413.790039,105.5,10548,3199472.3,0,97.722
2020-11-06,0.5,3.01,2416.5,105.5,10548,3199472.3,0,97.722
2020-11-09,0.5,3.01,2447.199951,105.5,10548,3199472.3,0,97.722
2020-11-10,0.5,3.01,2452.830078,105.5,10548,3199472.3,0,97.746
2020-11-11,0.5,3.01,2485.870117,105.5,10548,3199472.3,0,97.746
2020-11-12,0.5,3.01,2475.620117,105.5,10548,3199472.3,0,97.746
2020-11-13,0.5,3.01,2493.870117,105.5,10548,3199472.3,0,97.746
2020-11-16,0.5,3.01,2543.030029,105.5,10548,3199472.3,0,97.746
2020-11-17,0.5,3.01,2539.149902,105.5,10548,3199472.3,0,97.77
2020-11-18,0.5,3.01,2545.639893,105.5,10548,3199472.3,0,97.77
2020-11-19,0.5,3.01,2547.419922,105.5,10548,3199472.3,0,97.77
2020-11-20,0.5,3.01,2553.5,105.5,10548,3199472.3,0,97.77
2020-11-23,0.5,3.01,2602.590088,105.5,10548,3199472.3,0,97.77
2020-11-24,0.5,3.01,2617.76001,105.5,10548,3199472.3,0,97.796
2020-11-25,0.5,3.01,2601.540039,105.5,10548,3199472.3,0,97.796
2020-11-26,0.5,3.01,2625.909912,105.5,10548,3199472.3,0,97.796
2020-11-27,0.5,3.01,2633.449951,105.5,10548,3199472.3,0,97.796
2020-11-30,0.5,3.01,2591.340088,105.5,10548,3199472.3,0,97.796
2020-12-01,0.5,3.5,2634.25,105.67,14060,3194173.4,0,97.827
2020-12-02,0.5,3.5,2675.899902,105.67,14060,3194173.4,0,97.827
2020-12-03,0.5,3.5,2696.219971,105.67,14060,3194173.4,0,97.827
2020-12-04,0.5,3.5,2731.449951,105.67,14060,3194173.4,0,97.827
2020-12-07,0.5,3.5,2745.439941,105.67,14060,3194173.4,0,97.827
2020-12-08,0.5,3.5,2700.929932,105.67,14060,3194173.4,0,97.86
2020-12-09,0.5,3.5,2755.469971,105.67,14060,3194173.4,0,97.86
2020-12-10,0.5,3.5,2746.459961,105.67,14060,3194173.4,0,97.86
2020-12-11,0.5,3.5,2770.060059,105.67,14060,3194173.4,0,97.86
2020-12-14,0.5,3.5,2762.199951,105.67,14060,3194173.4,0,97.86
2020-12-15,0.5,3.5,2756.820068,105.67,14060,3194173.4,0,97.901
2020-12-16,0.5,3.5,2771.790039,105.67,14060,3194173.4,0,97.901
2020-12-17,0.5,3.5,2770.429932,105.67,14060,3194173.4,0,97.901
2020-12-18,0.5,3.5,2772.179932,105.67,14060,3194173.4,0,97.901
2020-12-21,0.5,3.5,2778.649902,105.67,14060,3194173.4,0,97.901
2020-12-22,0.5,3.5,2733.679932,105.67,14060,3194173.4,0,97.948
2020-12-23,0.5,3.5,2759.820068,105.67,14060,3194173.4,0,97.948
2020-12-24,0.5,3.5,2806.860107,105.67,14060,3194173.4,0,97.948
2020-12-28,0.5,3.5,2808.600098,105.67,14060,3194173.4,0,97.948
2020-12-29,0.5,3.5,2820.51001,105.67,14060,3194173.4,0,98.001
2020-12-30,0.5,3.5,2873.469971,105.67,14060,3194173.4,0,98.001
2021-01-04,0.5,3.46,2944.449951,106.47,14004,3221628.9,0,98.001
2021-01-05,0.5,3.46,2990.570068,106.47,14004,3221628.9,0,98.06
2021-01-06,0.5,3.46,2968.209961,106.47,14004,3221628.9,0,98.06
2021-01-07,0.5,3.46,3031.679932,106.47,14004,3221628.9,0,98.06
2021-01-08,0.5,3.46,3152.179932,106.47,14004,3221628.9,0,98.06
2021-01-11,0.5,3.46,3148.449951,106.47,14004,3221628.9,0,98.06
2021-01-12,0.5,3.46,3125.949951,106.47,14004,3221628.9,0,98.143
2021-01-13,0.5,3.46,3148.290039,106.47,14004,3221628.9,0,98.143
2021-01-14,0.5,3.46,3149.929932,106.47,14004,3221628.9,0,98.143
2021-01-15,0.5,3.46,3085.899902,106.47,14004,3221628.9,0,98.143
2021-01-18,0.5,3.46,3013.929932,106.47,14004,3221628.9,0,98.143
2021-01-19,0.5,3.46,3092.659912,106.47,14004,3221628.9,0,98.143
2021-01-20,0.5,3.46,3114.550049,106.47,14004,3221628.9,0,98.143
2021-01-21,0.5,3.46,3160.840088,106.47,14004,3221628.9,0,98.143
2021-01-22,0.5,3.46,3140.629883,106.47,14004,3221628.9,0,98.143
2021-01-25,0.5,3.46,3208.98999,106.47,14004,3221628.9,0,98.143
2021-01-26,0.5,3.46,3140.310059,106.47,14004,3221628.9,0,98.332
2021-01-27,0.5,3.46,3122.560059,106.47,14004,3221628.9,0,98.332
2021-01-28,0.5,3.46,3069.050049,106.47,14004,3221628.9,0,98.332
2021-01-29,0.5,3.46,2976.209961,106.47,14004,3221628.9,0,98.332
2021-02-01,0.5,3.61,3056.530029,107,8804,3267577.9,0,98.332
2021-02-02,0.5,3.61,3096.810059,107,8804,3267577.9,0,98.419
2021-02-03,0.5,3.61,3129.679932,107,8804,3267577.9,0,98.419
2021-02-04,0.5,3.61,3087.550049,107,8804,3267577.9,0,98.419
2021-02-05,0.5,3.61,3120.629883,107,8804,3267577.9,0,98.419
2021-02-08,0.5,3.61,3091.23999,107,8804,3267577.9,0,98.419
2021-02-09,0.5,3.61,3084.669922,107,8804,3267577.9,0,98.496
2021-02-10,0.5,3.61,3100.580078,107,8804,3267577.9,0,98.496
2021-02-15,0.5,3.61,3147,107,8804,3267577.9,0,98.496
2021-02-16,0.5,3.61,3163.25,107,8804,3267577.9,0,98.57
2021-02-17,0.5,3.61,3133.72998,107,8804,3267577.9,0,98.57
2021-02-18,0.5,3.61,3086.659912,107,8804,3267577.9,0,98.57
2021-02-19,0.5,3.61,3107.620117,107,8804,3267577.9,0,98.57
2021-02-22,0.5,3.61,3079.75,107,8804,3267577.9,0,98.57
2021-02-23,0.5,3.61,3070.090088,107,8804,3267577.9,0,98.633
2021-02-24,0.5,3.61,2994.97998,107,8804,3267577.9,0,98.633
2021-02-25,0.5,3.61,3099.689941,107,8804,3267577.9,0,98.633
2021-02-26,0.5,3.61,3012.949951,107,8804,3267577.9,0,98.633
2021-03-02,0.5,3.7,3043.870117,107.16,8336,3321850.6,0,98.692
2021-03-03,0.5,3.7,3082.98999,107.16,8336,3321850.6,0,98.692
2021-03-04,0.5,3.7,3043.48999,107.16,8336,3321850.6,0,98.692
2021-03-05,0.5,3.7,3026.26001,107.16,8336,3321850.6,0,98.692
2021-03-08,0.5,3.7,2996.110107,107.16,8336,3321850.6,0,98.692
2021-03-09,0.5,3.7,2976.120117,107.16,8336,3321850.6,0,98.748
2021-03-10,0.5,3.7,2958.120117,107.16,8336,3321850.6,0,98.748
2021-03-11,0.5,3.7,3013.699951,107.16,8336,3321850.6,0,98.748
2021-03-12,0.5,3.7,3054.389893,107.16,8336,3321850.6,0,98.748
2021-03-15,0.5,3.7,3045.709961,107.16,8336,3321850.6,0,98.748
2021-03-16,0.5,3.7,3067.169922,107.16,8336,3321850.6,0,98.795
2021-03-17,0.5,3.7,3047.5,107.16,8336,3321850.6,0,98.795
2021-03-18,0.5,3.7,3066.01001,107.16,8336,3321850.6,0,98.795
2021-03-19,0.5,3.7,3039.530029,107.16,8336,3321850.6,0,98.795
2021-03-22,0.5,3.7,3035.459961,107.16,8336,3321850.6,0,98.795
2021-03-23,0.5,3.7,3004.73999,107.16,8336,3321850.6,0,98.838
2021-03-24,0.5,3.7,2996.350098,107.16,8336,3321850.6,0,98.838
2021-03-25,0.5,3.7,3008.330078,107.16,8336,3321850.6,0,98.838
2021-03-26,0.5,3.7,3041.01001,107.16,8336,3321850.6,0,98.838
2021-03-29,0.5,3.7,3036.040039,107.16,8336,3321850.6,0,98.838
2021-03-30,0.5,3.7,3070,107.16,8336,3321850.6,0,98.879
2021-03-31,0.5,3.7,3061.419922,107.16,8336,3321850.6,0,98.879
2021-04-01,0.5,3.65,3087.399902,107.39,11709,3349831.5,0,98.879
2021-04-02,0.5,3.65,3112.800049,107.39,11709,3349831.5,0,98.879
2021-04-05,0.5,3.65,3120.830078,107.39,11709,3349831.5,0,98.879
2021-04-06,0.5,3.65,3127.080078,107.39,11709,3349831.5,0,98.944
2021-04-07,0.5,3.65,3137.409912,107.39,11709,3349831.5,0,98.944
2021-04-08,0.5,3.65,3143.26001,107.39,11709,3349831.5,0,98.944
2021-04-09,0.5,3.65,3131.879883,107.39,11709,3349831.5,0,98.944
2021-04-12,0.5,3.65,3135.590088,107.39,11709,3349831.5,0,98.944
2021-04-13,0.5,3.65,3169.080078,107.39,11709,3349831.5,0,99.014
2021-04-14,0.5,3.65,3182.379883,107.39,11709,3349831.5,0,99.014
2021-04-15,0.5,3.65,3194.330078,107.39,11709,3349831.5,0,99.014
2021-04-16,0.5,3.65,3198.620117,107.39,11709,3349831.5,0,99.014
2021-04-19,0.5,3.65,3198.840088,107.39,11709,3349831.5,0,99.014
2021-04-20,0.5,3.65,3220.699951,107.39,11709,3349831.5,0,99.079
2021-04-21,0.5,3.65,3171.659912,107.39,11709,3349831.5,0,99.079
2021-04-22,0.5,3.65,3177.52002,107.39,11709,3349831.5,0,99.079
2021-04-23,0.5,3.65,3181.080078,107.39,11709,3349831.5,0,99.079
2021-04-26,0.5,3.65,3217.530029,107.39,11709,3349831.5,0,99.079
2021-04-27,0.5,3.65,3215.419922,107.39,11709,3349831.5,0,99.162
2021-04-28,0.5,3.65,3181.469971,107.39,11709,3349831.5,0,99.162
2021-04-29,0.5,3.65,3174.070068,107.39,11709,3349831.5,0,99.162
2021-04-30,0.5,3.65,3147.860107,107.39,11709,3349831.5,0,99.162
2021-05-03,0.5,3.69,3127.199951,107.46,9428,3388328.9,0,99.162
2021-05-04,0.5,3.69,3147.370117,107.46,9428,3388328.9,0,99.242
2021-05-06,0.5,3.69,3160.429932,107.46,9428,3388328.9,0,99.242
2021-05-07,0.5,3.69,3197.199951,107.46,9428,3388328.9,0,99.242
2021-05-10,0.5,3.69,3249.300049,107.46,9428,3388328.9,0,99.242
2021-05-11,0.5,3.69,3209.429932,107.46,9428,3388328.9,0,99.332
2021-05-12,0.5,3.69,3161.659912,107.46,9428,3388328.9,0,99.332
2021-05-13,0.5,3.69,3122.110107,107.46,9428,3388328.9,0,99.332
2021-05-14,0.5,3.69,3153.320068,107.46,9428,3388328.9,0,99.332
2021-05-17,0.5,3.69,3134.52002,107.46,9428,3388328.9,0,99.332
2021-05-18,0.5,3.69,3173.050049,107.46,9428,3388328.9,0,99.426
2021-05-20,0.5,3.69,3162.280029,107.46,9428,3388328.9,0,99.426
2021-05-21,0.5,3.69,3156.419922,107.46,9428,3388328.9,0,99.426
2021-05-24,0.5,3.69,3144.300049,107.46,9428,3388328.9,0,99.426
2021-05-25,0.5,3.69,3171.320068,107.46,9428,3388328.9,0,99.533
2021-05-26,0.5,3.69,3168.429932,107.46,9428,3388328.9,0,99.533
2021-05-27,0.5,3.69,3165.51001,107.46,9428,3388328.9,0,99.533
2021-05-28,0.5,3.69,3188.72998,107.46,9428,3388328.9,0,99.533
2021-05-31,0.5,3.69,3203.919922,107.46,9428,3388328.9,0,99.533
2021-06-01,0.5,3.75,3221.870117,107.39,7421,3388328.9,0,99.64
2021-06-02,0.5,3.75,3224.22998,107.39,7421,3388328.9,0,99.64
2021-06-03,0.5,3.75,3247.429932,107.39,7421,3388328.9,0,99.64
2021-06-04,0.5,3.75,3240.080078,107.39,7421,3388328.9,0,99.64
2021-06-07,0.5,3.75,3252.120117,107.39,7421,3388328.9,0,99.64
2021-06-08,0.5,3.75,3247.830078,107.39,7421,3388328.9,0,99.759
2021-06-09,0.5,3.75,3216.179932,107.39,7421,3388328.9,0,99.759
2021-06-10,0.5,3.75,3224.639893,107.39,7421,3388328.9,0,99.759
2021-06-11,0.5,3.75,3249.320068,107.39,7421,3388328.9,0,99.759
2021-06-14,0.5,3.75,3252.129883,107.39,7421,3388328.9,0,99.759
2021-06-15,0.5,3.75,3258.629883,107.39,7421,3388328.9,0,99.879
2021-06-16,0.5,3.75,3278.679932,107.39,7421,3388328.9,0,99.879
2021-06-17,0.5,3.75,3264.959961,107.39,7421,3388328.9,0,99.879
2021-06-18,0.5,3.75,3267.929932,107.39,7421,3388328.9,0,99.879
2021-06-21,0.5,3.75,3240.790039,107.39,7421,3388328.9,0,99.879
2021-06-22,0.5,3.75,3263.879883,107.39,7421,3388328.9,0,100
2021-06-23,0.5,3.75,3276.189941,107.39,7421,3388328.9,0,100
2021-06-24,0.5,3.75,3286.100098,107.39,7421,3388328.9,0,100
2021-06-25,0.5,3.75,3302.840088,107.39,7421,3388328.9,0,100
2021-06-28,0.5,3.75,3301.889893,107.39,7421,3388328.9,0,100
2021-06-29,0.5,3.75,3286.679932,107.39,7421,3388328.9,0,100.157
2021-06-30,0.5,3.75,3296.679932,107.39,7421,3388328.9,0,100.157
2021-07-01,0.5,3.75,3282.060059,107.39,7421,3388328.9,0,100.157
2021-07-02,0.5,3.75,3281.780029,107.39,7421,3388328.9,0,100.157
2021-07-05,0.5,3.75,3293.209961,107.39,7421,3388328.9,0,100.157
2021-07-06,0.5,3.75,3305.209961,107.39,7421,3388328.9,0,100.319
2021-07-07,0.5,3.75,3285.340088,107.39,7421,3388328.9,0,100.319
2021-07-08,0.5,3.75,3252.679932,107.39,7421,3388328.9,0,100.319
2021-07-09,0.5,3.75,3217.949951,107.39,7421,3388328.9,0,100.319
2021-07-12,0.5,3.75,3246.469971,107.39,7421,3388328.9,0,100.319
2021-07-13,0.5,3.75,3271.379883,107.39,7421,3388328.9,0,100.52
2021-07-14,0.5,3.75,3264.810059,107.39,7421,3388328.9,0,100.52
2021-07-15,0.5,3.75,3286.219971,107.39,7421,3388328.9,0,100.52
2021-07-16,0.5,3.75,3276.909912,107.39,7421,3388328.9,0,100.52
2021-07-19,0.5,3.75,3244.040039,107.39,7421,3388328.9,0,100.52
2021-07-20,0.5,3.75,3232.699951,107.39,7421,3388328.9,0,100.712
2021-07-21,0.5,3.75,3215.909912,107.39,7421,3388328.9,0,100.712
2021-07-22,0.5,3.75,3250.209961,107.39,7421,3388328.9,0,100.712
2021-07-23,0.5,3.75,3254.419922,107.39,7421,3388328.9,0,100.712
2021-07-26,0.5,3.75,3224.949951,107.39,7421,3388328.9,0,100.712
2021-07-27,0.5,3.75,3232.530029,107.39,7421,3388328.9,0,100.712
2021-07-28,0.5,3.75,3236.860107,107.39,7421,3388328.9,0,100.712
2021-07-29,0.5,3.75,3242.649902,107.39,7421,3388328.9,0,100.712
2021-07-30,0.5,3.75,3202.320068,107.39,7421,3388328.9,0,100.712
